,Symbol,beta,profitMargins,forwardEps,bookValue,heldPercentInstitutions,shortRatio,shortPercentOfFloat
3618,DDL,,,,,,,
3619,DE,1.11,0.13,21.94,50.73,0.78,0.89,0.01
3620,DEA,0.43,0.08,0.43,14.03,0.89,17.17,0.19
3621,DECK,0.83,0.16,18.57,51.3,1.01,2.03,0.07
3622,DELL,0.87,0.04,9.33,6.31,0.84,4.33,0.05
3623,DEN,,-1.07,5.69,18.54,1.1,5.25,0.13
3624,DEO,0.46,0.21,5.65,11.81,0.1,1.17,
3625,DG,0.51,0.08,11.24,26.3,0.94,3.47,0.02
3626,DGX,1.04,0.2,8.24,51.97,0.97,2.97,0.04
3627,DHI,1.66,0.14,13.08,38.54,0.84,4.04,0.04
3628,DHR,0.72,0.21,10.13,56.24,0.81,2.36,0.01
3629,DHT,-0.37,0.18,0.57,6.47,0.61,3.01,0.05
3630,DHX,1.41,-0.39,0.11,2.66,0.76,0.59,0.0
3631,DIN,,,,,,,
3632,DIS,1.2,0.02,4.26,48.24,0.67,2.75,0.01
3633,DKS,1.79,0.11,9.48,35.71,1.12,6.4,0.21
3634,DLB,,,,,,,
3635,DLR,0.2,0.16,1.55,58.28,0.96,6.88,0.04
3636,DLX,1.65,0.05,5.17,12.98,0.91,14.88,0.1
3637,DMS,,-0.01,0.59,-0.79,0.77,6.85,0.14
3638,DMYI,,0,-0.33,0.13,,1.64,0.03
3639,DNB,,,,,,,
3640,DNMR,,-1.16,-0.12,5.18,0.48,5.27,0.14
3641,DNOW,2.03,-0.06,0.27,6.29,0.97,4.32,0.03
3642,DOCN,,-0.08,0.55,8.0,0.49,2.06,0.1
3643,DOCS,,0.31,0.46,3.93,0.67,4.18,0.2
3644,DOMA,,-0.1,-1.03,16.13,0.31,2.09,
3645,DOOR,,,,,,,
3646,DRD,,,,,,,
3647,DRE,0.56,0.45,0.67,14.35,1.0,2.69,0.02
3648,DRI,1.5,0.1,8.47,21.17,0.93,3.44,0.04
3649,DS,1.4,-0.05,-0.47,-0.13,0.57,3.47,0.04
3650,DSX,1.21,-0.11,1.12,5.07,0.21,1.77,0.04
3651,DT,1.44,0.1,0.8,4.28,0.96,3.34,0.02
3652,DV,,0.02,0.39,4.56,0.94,5.22,0.04
3653,DVN,3.17,0.03,4.78,12.41,0.88,1.5,0.03
3654,DX,1.25,0.87,1.91,18.86,0.37,1.78,0.03
3655,DXC,2.45,0.02,4.26,19.99,0.89,6.18,0.04
3656,DY,,,,,,,
3657,EAF,,,,,,,
3658,EARN,1.92,0.37,1.3,12.53,0.39,1.06,0.01
3659,EAT,2.78,0.04,4.91,-6.61,1.0,3.66,0.09
3660,EBR,0.7,0.27,0.66,47.97,0.01,3.33,
3661,ECOM          ,,,,,,,
3662,ECVT,,,,,,,
3663,EFC,2.12,0.95,1.96,18.56,0.48,1.16,0.01
3664,EGO,1.53,0.01,0.76,20.16,0.68,3.35,
3665,EGY,2.36,0.17,1.36,1.32,0.41,0.93,0.0
3666,EHC,1.1,0.08,4.59,18.52,0.95,3.35,0.03
3667,EIG,,,,,,,
3668,EL,0.98,0.18,8.47,16.74,0.91,1.71,0.01
3669,ELF,,,,,,,
3670,ELP,0.49,0.17,1.06,7.37,0.2,5.81,
3671,ELS,,,,,,,
3672,ELY,2.06,0.16,0.42,20.11,0.77,4.91,0.08
3673,EMN,,0.05,9.41,44.33,0.86,2.11,0.02
3674,EMR,1.56,0.13,4.57,15.54,0.75,2.07,0.01
3675,ENB,0.93,0.15,2.54,26.79,0.53,2.31,0.0
3676,ENS,,,,,,,
3677,ENVA,1.72,0.57,5.45,29.66,0.89,8,0.05
3678,EOG,2.01,0.14,9.47,35.76,0.88,1.63,0.02
3679,EPAM,1.39,0.13,10.56,39.08,0.95,2.14,0.01
3680,EPD,1.34,0.12,2.19,11.34,0.29,4.64,0.02
3681,EPRT,,,,,,,
3682,EQH,,,,,,,
3683,EQNR,,0.04,0.59,11.41,0.05,2.56,
3684,EQT,1.17,-0.6,2.24,29.73,0.75,1.65,0.07
3685,ERF,3.47,-0.36,1.98,2.31,0.6,1.51,0.01
3686,ERO,2.4,0.49,0.09,4.01,0.64,27.83,
3687,ESE,,,,,,,
3688,ESI,1.62,0.11,1.57,9.98,0.98,3.6,0.02
3689,ESTC,1.06,-0.22,-0.33,4.96,0.78,9.34,0.12
3690,ET,2.37,0.07,1.31,7.99,0.38,4.39,0.03
3691,ETN,1.18,0.1,7.33,38.66,0.83,1.72,0.01
3692,ETR,0.6,0.11,6.34,54.18,0.9,2.14,0.02
3693,ETWO,,-0.51,0.13,10.7,0.9,6.18,0.08
3694,EURN,-0.03,-0.29,0.1,10.63,0.39,1.5,0.02
3695,EVA,1.01,0.0,2.49,13.4,1.03,5.44,0.01
3696,EVC,0.72,0.08,0.45,3.36,0.76,3.01,0.03
3697,EVH,2.2,-0.07,0.1,7.17,0.98,9.17,0.1
3698,EVR,1.64,0.21,13.12,28.89,0.93,3.47,0.03
3699,EVRI,2.91,0.1,1.22,0.64,0.91,3.52,0.03
3700,EW,1.08,0.3,2.59,8.24,0.85,2.79,0.01
3701,EXP,,,,,,,
3702,EXR,0.27,0.46,5.33,22.36,0.98,4.14,0.03
3703,EXTN,0.81,-0.19,-2.55,7.0,0.72,4.03,0.09
3704,F,1.05,0.03,1.92,8.68,0.54,1.2,0.02
3705,FAF,,,,,,,
3706,FBHS,1.62,0.1,6.26,21.86,0.91,2.6,0.02
3707,FBP,1.34,0.26,2.11,10.36,0.95,2.59,0.04
3708,FC,,,,,,,
3709,FCN,,,,,,,
3710,FDX,1.29,0.06,22.05,91.55,0.75,0.98,0.02
3711,FERG,,,,,,,
3712,FHN,1.48,0.3,1.51,14.24,0.83,2.33,0.02
3713,FHS,,0.09,0.29,4.79,0.0,0.05,
3714,FICO,1.25,0.27,13.77,4.4,0.88,2.09,0.02
3715,FIGS,,0.01,0.23,1.27,0.42,6.98,0.15
3716,FINV,0.94,0.28,1.26,32.75,0.34,1.6,
3717,FIS,0.82,0.01,7.54,78.3,0.92,1.8,0.01
3718,FL,1.41,0.12,6.73,32.14,0.94,2.29,0.06
3719,FLT,,,,,,,
3720,FMC,0.95,0.12,7.56,24.17,0.91,1.77,0.02
3721,FNB,,0.3,1.08,15.09,0.78,4.61,0.04
3722,FND,1.86,0.09,2.89,11.22,0.99,3.93,0.03
3723,FNF,1.39,0.17,5.41,30.96,0.82,3.8,0.02
3724,FOA,,,,,,,
3725,FR,,,,,,,
3726,FREY,,0,-0.48,-0.05,0.54,3.35,
3727,FSS,,,,,,,
3728,FTAI,,,,,,,
3729,FTCH,3.24,-1.12,-1.06,-2.81,0.98,5.47,0.06
3730,FTK,2.38,-1.7,-0.13,0.5,0.4,4.23,0.03
3731,FUBO,2.92,-1.46,-2.17,4.38,0.38,5.06,0.19
3732,FUL,,,,,,,
3733,FUN,2.24,-1.16,3.03,-14.81,0.58,17.97,0.08
3734,FXLV,,-1.15,0.72,-13.91,0.17,4.22,0.07
3735,G,,,,,,,
3736,GATO,,0,1.23,4.71,0.81,1.75,0.04
3737,GATX,,,,,,,
3738,GBX,1.49,0.0,3.64,39.74,1.01,14.07,0.18
3739,GD,1.11,0.09,12.46,54.9,0.87,2.52,0.01
3740,GDDY,0.99,0.05,1.75,-0.2,1.01,5.4,0.03
3741,GENI,,-2.46,-0.25,3.31,0.47,4.89,0.06
3742,GES,,,,,,,
3743,GFF,,,,,,,
3744,GFL,,,,,,,
3745,GHG,,,,,,,
3746,GHLD,,,,,,,
3747,GHM,,,,,,,
3748,GIL,1.76,0.14,2.43,9.08,0.94,2.81,0.01
3749,GLEO,,0,,-0.78,0.65,0.51,0.0
3750,GLOB,1.31,0.07,4.58,30.44,0.92,1.71,0.02
3751,GLT,,,,,,,
3752,GLW,1.16,0.12,2.33,14.51,0.69,3.43,0.02
3753,GM,1.23,0.08,6.77,36.1,0.83,1.54,0.02
3754,GMRE,,,,,,,
3755,GNK,0.98,-0.14,4,18.54,0.68,1.22,0.02
3756,GNRC,0.92,0.16,12.29,26.28,0.91,2.41,0.03
3757,GOLD,0.03,0.2,1.26,13.31,0.63,1,
3758,GPI,1.85,0.04,32.44,100.49,0.98,11.77,0.15
3759,GPN,1.15,0.11,9.66,90.89,0.91,3.04,0.02
3760,GPRK,1.79,-0.26,3.94,-1.97,0.44,1.36,0.0
3761,GS,1.5,0.38,40.19,276.3,0.73,1.58,0.01
3762,GSL,1.97,0.22,6.23,16.35,0.44,1.46,0.17
3763,GTES,,,,,,,
3764,GTLS,1.78,0.26,5.66,44.26,1.12,11.72,0.14
3765,GTN,2.01,0.17,3.34,18.98,0.87,5.56,0.03
3766,GVA,,,,,,,
3767,GXO,,0.01,2.53,25.07,0.3,2.39,0.02
3768,HAE,0.38,0.07,3,13.27,1.01,4.36,0.04
3769,HAL,2.74,0.03,1.7,6.36,0.79,1.83,0.02
3770,HASI,1.81,1.43,1.9,16.72,0.93,17.43,0.09
3771,HAYW,,0.11,1.17,5.58,1.0,3.91,0.07
3772,HBI,1.51,-0.05,1.83,1.61,0.89,5.75,0.09
3773,HBM,1.95,-0.06,0.95,6.34,0.71,1.73,
3774,HCA,1.64,0.11,18.52,-2.15,0.71,1.67,0.01
3775,HCI,0.72,0.08,1.17,26.21,0.64,15.39,0.16
3776,HD,0.99,0.11,15.18,1.96,0.72,3.26,0.01
3777,HDB,,0.41,3.32,203.01,0.18,1.77,
3778,HES,,0.03,4.81,18.23,0.86,2.57,0.03
3779,HESM,2.11,0.03,2.03,7.35,0.72,1.72,0.03
3780,HHC,,,,,,,
3781,HI,,,,,,,
3782,HIG,1.06,0.1,6.97,51.32,0.94,1.83,0.01
3783,HIW,,,,,,,
3784,HL,2.17,0.04,0.26,3.21,0.65,1.06,0.02
3785,HLF,0.99,0.08,5.28,-12.15,0.92,3.15,0.08
3786,HLLY,,0.06,0.75,2617.04,0.8,7.4,
3787,HMC,0.95,0.07,3.07,5400.48,0.05,2.18,
3788,HNGR,,,,,,,
3789,HNI,,,,,,,
3790,HPE,1.24,0.04,1.99,13.02,0.85,3.28,0.04
3791,HRI,2.89,0.09,11.41,30.61,0.98,2.76,0.04
3792,HRTG,,,,,,,
3793,HSC,,,,,,,
3794,HTGC,1.5,1.2,1.41,11.82,0.3,7.71,0.04
3795,HUBB,,,,,,,
3796,HUBS,1.67,-0.08,2.43,17.19,0.93,3.5,0.05
3797,HUM,0.89,0.03,24.52,115.51,0.95,2.21,0.01
3798,HUN,1.27,0.09,3.22,16.87,0.88,1.41,0.02
3799,HWM,1.67,0.06,1.46,8.26,0.92,3.96,0.02
3800,HZAC,,0,0.19,0.07,0.51,0.18,0.0
3801,IAA,,,,,,,
3802,IBA,,,,,,,
3803,IBN,0.99,0.21,1.09,486.56,0.21,5.84,
3804,IBP,,,,,,,
3805,ICE,0.73,0.43,5.33,37.44,0.9,1.98,0.01
3806,IEX,,,,,,,
3807,IFF,1.01,0.02,5.3,87.38,0.93,5.53,0.03
3808,IGT,2.08,0.01,1.32,5.93,0.46,1.65,0.04
3809,IIPR,1.49,0.59,6.65,62.74,0.78,7.09,0.08
3810,IMAX,1.6,-0.51,0.68,5.9,0.79,3.79,0.06
3811,INFO,0.97,0.14,3.54,22.34,0.91,6.99,0.04
3812,INN,,,,,,,
3813,INSP,1.6,-0.27,-1.67,8.07,0.95,4.66,0.04
3814,INST,,-0.44,0.76,8.23,0.89,2.44,0.04
3815,INSW,0.25,-0.54,2.46,33.68,0.59,4.5,0.03
3816,INVH,,,,,,,
3817,IO,3.19,-0.78,-0.99,-2.31,0.31,1.75,0.11
3818,IQV,1.43,0.06,10.06,30.5,0.92,4.52,0.02
3819,IR,,,,,,,
3820,IRT,,,,,,,
3821,IS,,0.15,0.12,1.0,0.28,5.13,
3822,ITGR,,,,,,,
3823,ITT,,,,,,,
3824,IX,,,,,,,
3825,J,0.85,0.04,7.07,47.22,0.87,2.49,0.01
3826,JBI,,0.08,0.72,1.41,0.8,8.07,
3827,JBL,1.35,0.02,6.83,14.78,0.92,1.83,0.02
3828,JCI,1.14,0.08,2.83,25.05,0.92,2,0.01
3829,JEF,1.44,0.18,3.7,42.28,0.74,2.05,0.02
3830,JHX,,,,,,,
3831,JNJ,0.72,0.2,10.33,26.44,0.69,2.49,0.01
3832,JPM,1.14,0.38,11.9,86.35,0.72,1.41,0.01
3833,KBH,1.81,0.09,7.83,32.48,0.97,3.52,0.07
3834,KBR,,,,,,,
3835,KEYS,0.97,0.17,6.65,20.36,0.91,5.65,0.04
3836,KFY,,,,,,,
3837,KGC,0.83,0.3,0.8,5.4,0.64,1.05,
3838,KIM,1.51,0.38,0.7,13.16,0.71,4.73,0.04
3839,KKR,1.37,0.23,3.93,25.39,0.79,2.35,0.01
3840,KLR,,-0.14,-0.16,3.15,0.45,7.23,0.07
3841,KMX,1.55,0.04,7.37,30.25,0.98,3.57,0.03
3842,KN,1.37,0.08,1.51,14.48,1.02,3.34,0.06
3843,KNX,1.3,0.12,4.77,37.91,0.91,4.21,0.05
3844,KO,0.64,0.22,2.43,5.16,0.69,1.99,0.01
3845,KOP,,,,,,,
3846,KOS,3.55,-0.17,0.7,0.75,0.79,2.31,0.07
3847,KREF,0.75,0.75,1.76,19.09,0.87,4.38,0.06
3848,KRG,1.47,0.05,0.19,14.35,0.96,10.05,0.12
3849,KRO,,,,,,,
3850,KRP,1.89,-0.57,0.6,6.66,0.33,0.95,0.01
3851,KT,,,,,,,
3852,KTB,1.33,0.08,4.53,2.67,0.98,8.32,0.08
3853,LAC,1.44,0,-0.12,4.54,0.21,2.23,
3854,LAD,1.76,0.05,36.62,150.09,0.95,3.78,0.05
3855,LADR,2.25,0.1,1.14,12.0,0.58,2.82,0.02
3856,LAW,,-0.14,-0.58,-7.03,0.72,1.51,0.07
3857,LAZ,1.51,0.16,4.66,7.95,0.73,4.15,0.02
3858,LCII,,,,,,,
3859,LDOS,0.89,0.06,7.12,28.87,0.78,2.56,0.02
3860,LEA,,,,,,,
3861,LEV,,0,,1.07,0.09,6.31,0.04
3862,LEVI,1.14,0.08,1.53,4.0,0.79,1.43,0.04
3863,LFT,,,,,,,
3864,LH,,0.17,16.52,109.86,0.93,2.42,0.02
3865,LHX,0.89,0.08,14.4,98.5,0.83,2.16,0.01
3866,LIN,0.82,0.11,9.75,88.64,0.8,1.96,0.01
3867,LLY,0.31,0.22,7.06,8.55,0.84,2.42,0.01
3868,LMT,0.97,0.09,26.88,35.15,0.75,2.07,0.01
3869,LOKB,,0,,0.16,1.25,0.95,0.01
3870,LOW,1.29,0.07,12.15,-0.25,0.76,2.39,0.01
3871,LPI,4.36,-0.67,24.51,-11.66,0.72,3.01,0.17
3872,LPX,1.82,0.31,6.87,14.78,0.98,4.38,0.07
3873,LRN,0.61,0.03,2.29,17.8,0.88,5.37,0.06
3874,LSI,,,,,,,
3875,LSPD,3.09,-0.51,,15.83,0.54,1.9,0.02
3876,LU,,0.25,1.2,37.52,0.1,2.45,
3877,LUV,1.2,0.0,2.22,17.32,0.8,1.99,0.03
3878,LW,0.76,0.07,2.72,2.93,0.85,1.55,0.02
3879,MA,1.13,0.43,10.64,6.52,0.77,1.25,0.01
3880,MAN,2.11,0.01,7.43,44.02,0.98,2.82,0.02
3881,MAX,,-0.01,0.37,-0.53,1.0,3.37,0.05
3882,MCB,1.28,0.32,6.04,43.57,0.56,2.27,0.03
3883,MCD,0.6,0.32,10.07,-7.78,0.69,2.17,0.01
3884,MCG,,-0.67,-0.17,-1.54,0.05,5.76,0.02
3885,MCK,0.85,-0.02,21.33,-3.42,0.9,2.7,0.01
3886,MCO,1.16,0.36,12.46,11.74,0.93,3.84,0.01
3887,MCS,,,,,,,
3888,MDP,2.16,0.1,5.81,14.27,0.87,5.47,0.04
3889,MDT,0.82,0.12,6.29,38.29,0.83,1.99,0.01
3890,MDU,,,,,,,
3891,MEC,,,,,,,
3892,MED,1.47,0.12,16.86,16.66,0.87,4.08,0.07
3893,MEG,,,,,,,
3894,MET,1.28,0.07,7.29,80.29,0.78,1.94,0.01
3895,MGA,1.55,0.06,8.83,40.11,0.68,1.66,
3896,MGY,2.47,0.25,2.24,3.56,1.06,6.45,0.13
3897,MHO,2.09,0.1,13.46,50.02,0.95,3.59,0.04
3898,MIXT,,,,,,,
3899,MKFG,,-0.35,-0.26,-2.17,0.37,1.07,
3900,MKL,0.71,0.21,69.88,974.45,0.79,1.9,0.01
3901,MLI,1.19,0.11,6.6,19.31,0.92,3.68,0.02
3902,MNRL,,,,,,,
3903,MNSO,,-0.16,0.77,22.01,0.21,4.55,
3904,MO,0.69,0.21,4.85,1.76,0.6,1.92,0.01
3905,MODN,,,,,,,
3906,MOGU,,,,,,,
3907,MOH,0.7,0.03,16.75,40.86,0.97,4.44,0.02
3908,MOS,1.73,0.14,4.96,27.21,0.8,1.62,0.02
3909,MP,,0.38,0.75,5.1,0.68,5.83,0.14
3910,MPC,2.08,0.09,3.55,45.33,0.78,3.62,0.04
3911,MPLX,1.82,0.31,2.99,11.63,0.27,7.94,0.04
3912,MPW,0.52,0.36,1.19,13.94,0.83,6.14,0.06
3913,MRC,2.53,-0.0,0.59,4.2,0.98,6.37,0.1
3914,MRO,3.11,-0.13,1.53,13.48,0.76,1.3,0.04
3915,MS,1.55,0.25,149.99,54.03,0.66,1.45,0.01
3916,MSGE,,-2.28,2.09,101.37,0.77,5.98,0.08
3917,MSGS,,,,,,,
3918,MSI,0.79,0.15,9.87,-2.12,0.89,3.26,0.01
3919,MT,1.88,0.11,8.61,43.34,0.06,1.08,
3920,MTDR,4.52,0.19,5.99,14.41,0.86,5.68,0.14
3921,MTG,,,,,,,
3922,MTOR,2.1,0.04,3.89,8.6,0.97,3.5,0.06
3923,MTRN,,,,,,,
3924,MTZ,,,,,,,
3925,MUFG,,,,,,,
3926,MUX,1.18,-0.43,0.05,0.84,0.31,5.61,0.04
3927,MX,1.04,0.14,1.26,9.32,0.74,5.89,0.03
3928,MXL,,-0.01,3.06,5.96,0.86,5.22,0.04
3929,MYE,,,,,,,
3930,MYOV,2.83,-1.65,-1.42,-4.11,0.4,7.08,0.09
3931,NABL,,-0.05,0.41,3.54,0.73,8.57,
3932,NAPA,,0.17,0.62,6.99,0.22,5.25,0.08
3933,NCR,1.75,-0.02,3.6,8.98,0.93,7.76,0.06
3934,NEE,0.23,0.14,2.74,18.68,0.78,3.06,0.01
3935,NEM,0.27,0.23,3.08,29.09,0.82,1.38,0.01
3936,NET,0.18,-0.26,0,2.56,0.84,2.85,0.06
3937,NEX,3.11,-0.28,0.18,2.23,0.89,3.61,0.04
3938,NGG,0.1,0.11,4.24,27.95,0.04,1.51,
3939,NGVT,,,,,,,
3940,NI,0.32,0.06,1.42,12.25,0.96,5.32,0.08
3941,NIO,2.52,-0.3,-0.12,16.61,0.36,1.64,
3942,NKE,0.9,0.13,4.75,9.06,0.83,1.44,0.01
3943,NLY,1.28,0.64,1.05,8.39,0.44,2.25,0.03
3944,NMG,1.92,0,,1.96,0.2,1.89,
3945,NNN,0.84,0.36,1.73,22.36,0.9,4.44,0.04
3946,NOA,1.53,0.07,1.91,9.04,0.64,5.92,
3947,NOAH,1.36,-0.13,3.8,113.3,0.72,7.17,
3948,NOC,0.83,0.12,25.94,71.91,0.83,2.42,0.01
3949,NOMD,,,,,,,
3950,NOV,2.26,-0.1,0.26,13.12,0.97,1.42,0.04
3951,NOVA,,-1.0,-0.65,9.76,1.07,7.19,0.17
3952,NOW,,0.04,7.24,17.76,0.89,3.31,0.02
3953,NP,,,,,,,
3954,NPO,,,,,,,
3955,NPTN,,,,,,,
3956,NR,3.83,-0.11,0.2,5.17,0.73,2.18,0.02
3957,NREF,,,,,,,
3958,NRG,0.89,0.06,5.32,10.39,0.99,6.31,0.06
3959,NRZ,1.87,0.27,1.7,11.27,0.51,2.01,0.02
3960,NSA,,,,,,,
3961,NSP,,,,,,,
3962,NSR,,0.41,,4.78,0.01,5.48,
3963,NTB,,,,,,,
3964,NTR,0.74,0.04,5.98,40.79,0.67,1.68,0.01
3965,NTST,,,,,,,
3966,NUVB,,0,-0.63,3.62,0.68,11.24,0.1
3967,NVGS,,,,,,,
3968,NVST,,,,,,,
3969,NVT,,,,,,,
3970,NYT,,,,,,,
3971,O,0.78,0.21,1.65,31.14,0.73,6.6,0.08
3972,OCN,,,,,,,
3973,OEC,,,,,,,
3974,OFC,,,,,,,
3975,OFG,1.43,0.24,2.74,20.44,0.94,2.05,0.01
3976,OGN,,0.22,5.98,-7.63,0.69,2.62,
3977,OKE,1.89,0.12,3.68,13.26,0.66,3.18,0.02
3978,OLN,1.33,0.12,8.47,14.98,0.83,3.34,0.03
3979,OLO,,-0.21,0.11,3.88,1.41,,
3980,OMF,2.01,0.4,8.92,23.74,0.83,3.12,0.03
3981,ONTF,,0.05,-0.02,7.81,0.7,0.63,0.03
3982,ONTO,,,,,,,
3983,OOMA,0.42,-0.01,0.5,1.92,0.83,11.21,0.05
3984,OPFI,,0.35,0.84,12.68,1.37,10.82,
3985,OR,,,,,,,
3986,ORC,1.26,-0.15,1,4.71,0.29,2.58,0.07
3987,ORCC,1.08,0.8,1.31,14.89,0.43,0.62,0.0
3988,OSCR,,-0.39,-1.55,8.37,0.75,3.59,0.05
3989,OSH,,-0.28,-1.35,0.9,0.86,11.49,0.19
3990,OSK,1.54,0.06,7.42,46.94,0.92,2.62,0.04
3991,OTIS,,0.09,3.25,-9.07,0.86,1.91,0.01
3992,OUST,,0,-0.51,1.4,0.28,7.78,
3993,OUT,,,,,,,
3994,OVV,4.45,-0.27,7.85,15.07,0.74,2.08,0.03
3995,OWLT,,-0.23,-0.55,-7.22,0.36,1.26,
3996,OXM,,,,,,,
3997,PACE,,,,,,,
3998,PACK,,,,,,,
3999,PAG,1.5,0.04,12.14,48.67,0.79,4.36,0.06
4000,PAGS,1.59,0.14,1.38,30.37,1.08,3.39,0.11
4001,PANW,1.38,-0.12,8.92,6.52,0.87,5.82,0.07
4002,PAR,1.9,-0.15,-1.66,16.91,0.91,6.92,0.13
4003,PAY,,0.03,0.07,2.64,1.17,4.52,0.1
4004,PAYC,1.4,0.18,5.58,13.68,0.74,3,0.02
4005,PBR,1.38,0.34,2.1,54.59,0.2,1.71,
4006,PCOR,,-0.51,-0.39,8.6,0.64,4.49,0.03
4007,PD,1.26,-0.39,-0.18,3.36,0.86,7.29,0.16
4008,PDM,,,,,,,
4009,PDS,3.54,-0.21,-2.78,94.25,0.54,7.57,
4010,PEG,0.57,0.15,3.49,31.5,0.72,2.09,0.01
4011,PEN,,,,,,,
4012,PFGC,,,,,,,
4013,PFSI,,,,,,,
4014,PH,1.76,0.12,18.61,65.03,0.84,1.61,0.01
4015,PHM,1.47,0.13,9.16,28.01,0.92,2.3,0.02
4016,PHR,,,,,,,
4017,PHX,0.98,-0.14,0.25,2.53,0.52,0.43,0.01
4018,PINE,,,,,,,
4019,PIPR,,,,,,,
4020,PJT,,0.12,5.44,6.48,0.67,6.08,0.04
4021,PLAN,1.91,-0.35,-0.2,1.79,0.93,4.49,0.06
4022,PLD,0.76,0.4,2.28,43.88,0.97,3.7,0.02
4023,PLOW,,,,,,,
4024,PLYM,,,,,,,
4025,PM,0.88,0.29,6.59,-6.77,0.76,1.95,0.01
4026,POLY,1.88,-0.01,4.13,-2.87,0.99,8.89,0.24
4027,POST,,,,,,,
4028,PPG,1.15,0.09,8.28,26.34,0.82,2.47,0.01
4029,PRG,,,,,,,
4030,PRMW,,,,,,,
4031,PSFE,,-0.06,0.11,3.61,0.54,2.78,
4032,PSO,0.35,0.08,0.61,5.35,0.02,2.04,
4033,PSTG,1.42,-0.14,0.63,2.45,0.81,6.05,0.09
4034,PSTL,,,,,,,
4035,PTR,,0.04,6.34,663.9,0.02,0.82,
4036,PUMP,3.14,-0.15,0.28,8.18,0.78,3.41,0.04
4037,PVG,0.8,-0.04,0.86,4.41,0.73,6.66,
4038,PWR,1.17,0.05,5.63,32.23,0.94,2.34,0.02
4039,PWSC,,,,,,,
4040,PXD,1.83,0.02,20.67,92.79,0.88,3.03,0.03
4041,QSR,1.17,0.14,3.03,7.99,0.8,5.9,0.03
4042,QTWO,,,,,,,
4043,RAAS,,0,-0.06,17.51,0.07,1.26,
4044,RAMP,,,,,,,
4045,RBC,1.29,0.08,9.49,65.48,0.97,6.57,0.04
4046,RC,1.16,0.25,1.8,14.88,0.65,4.44,0.04
4047,RCUS,1.01,-2.14,-3.74,8.63,0.61,11.22,0.14
4048,RDN,,,,,,,
4049,RDY,,,,,,,
4050,RE,0.67,0.12,28.64,260.32,0.99,3.22,0.02
4051,RELX,,,,,,,
4052,RERE,,-0.12,-0.01,113.51,0.12,0.71,
4053,REX,,,,,,,
4054,REXR,,,,,,,
4055,RH,2.47,0.15,26.43,37.67,0.95,4.88,0.14
4056,RJF,1.21,0.13,7.8,38.28,0.79,2.74,0.02
4057,RKLY,,0,-0.83,-3.62,0.08,0.4,
4058,RLJ,,,,,,,
4059,RLX,,0.04,0.39,9.51,0.13,2.48,
4060,RNG,0.71,-0.1,1.65,1.01,0.99,6.07,0.11
4061,RNGR,,,,,,,
4062,ROG,,,,,,,
4063,ROP,1.06,0.18,15.71,107.61,0.95,3.6,0.01
4064,RS,1.04,0.08,14.3,88.59,0.85,2.05,0.01
4065,RSI,,0.15,-0.38,1.62,0.7,1.71,0.09
4066,RSKD,,-0.34,-0.54,-6.96,0.59,1.07,0.02
4067,RTX,1.01,0.05,5.04,47.6,0.81,2.19,0.01
4068,RVI,1.8,-0.89,-1.56,26.2,0.68,2.01,0.02
4069,RVLV,2.44,0.13,1.2,3.64,1.04,7.2,0.15
4070,RWT,0.96,0.61,1.48,11.46,0.74,3.69,0.05
4071,RXN,,,,,,,
4072,RY,0.8,0.32,9,62.34,0.5,5.07,
4073,RYAM,,,,,,,
4074,RYAN,,0.05,1.16,-0.03,0.36,9.46,0.08
4075,S,,-1.45,-0.71,6.48,2.26,1.3,0.1
4076,SA,,,,,,,
4077,SAH,2.49,0.02,8.64,22.69,0.8,10.44,0.21
4078,SAIC,0.87,0.04,7.14,27.9,0.79,2.63,0.01
4079,SAIL,,,,,,,
4080,SAR,,0.68,2.2,28.97,0.2,1.68,0.01
4081,SAVE,1.62,-0.2,0.71,20.28,0.64,1.6,0.06
4082,SB,0.7,0.26,1.27,4.64,0.28,0.68,0.03
4083,SBOW,2.32,0.04,11.89,8.3,0.7,0.66,0.02
4084,SBS,0.87,0.14,1.25,35.17,0.16,2.32,
4085,SBSW,1.51,0.28,1.58,111.56,0.1,2.41,
4086,SCHW,1.02,0.3,3.63,30.4,0.74,2.23,0.01
4087,SCI,,0.2,2.72,11.01,0.94,4.97,0.03
4088,SCS,,,,,,,
4089,SE,1.34,-0.26,-0.42,6.66,0.7,7.4,
4090,SEAS,2.41,-0.05,2.98,-0.27,1.01,4.98,0.11
4091,SEE,,,,,,,
4092,SEM,,,,,,,
4093,SEMR,,-0.01,,1.1,1.21,1.74,0.07
4094,SGFY,,-0.05,0.26,6.33,1.16,2.67,0.09
4095,SHOP,1.49,0.64,7.7,81.12,0.7,2.32,0.03
4096,SHW,1.09,0.1,10.15,10.28,0.78,3.03,0.02
4097,SI,,0.44,3.63,40.42,0.8,2.38,0.1
4098,SID,1.35,0.33,0.98,15.73,0.03,2.42,
4099,SITC,,,,,,,
4100,SIX,,0.04,2.21,-13.62,0.88,5.01,0.07
4101,SKIL,,,,,,,
4102,SKM,0.57,0.11,4.56,39781.58,0.09,1.59,
4103,SKX,1.52,0.06,3.01,17.54,0.94,2.38,0.03
4104,SLB,2.3,0.07,1.59,9.53,0.79,2.18,0.02
4105,SMAR,1.46,-0.31,-0.26,4.07,0.9,3.06,0.04
4106,SMFG,,,,,,,
