,Symbol,Name,Buy,Analyst
3730,FTK,Flotek Industries Inc. Common Stock,1,Strong Buy
3731,FUBO,fuboTV Inc. Common Stock,1,Strong Buy
3732,FUL,H. B. Fuller Company Common Stock,1,Strong Buy
3733,FUN,Cedar Fair L.P. Common Stock,1,Strong Buy
3734,FXLV,F45 Training Holdings Inc. Common Stock,1,Strong Buy
3735,G,Genpact Limited Common Stock,1,Strong Buy
3736,GATO,Gatos Silver Inc. Common Stock,1,Strong Buy
3737,GATX,GATX Corporation Common Stock,1,Strong Buy
3738,GBX,Greenbrier Companies Inc. (The) Common Stock,1,Strong Buy
3739,GD,General Dynamics Corporation Common Stock,1,Strong Buy
3740,GDDY,GoDaddy Inc. Class A Common Stock,1,Strong Buy
3741,GENI,Genius Sports Limited Ordinary Shares,1,Strong Buy
3742,GES,Guess? Inc. Common Stock,1,Strong Buy
3743,GFF,Griffon Corporation Common Stock,1,Strong Buy
3744,GFL,GFL Environmental Inc. Subordinate voting shares no par value,1,Strong Buy
3745,GHG,GreenTree Hospitality Group Ltd. American depositary shares each representing one Class A ordinary share,1,Strong Buy
3746,GHLD,Guild Holdings Company Class A Common Stock,1,Strong Buy
3747,GHM,Graham Corporation Common Stock,1,Strong Buy
3748,GIL,Gildan Activewear Inc. Class A Sub. Vot. Common Stock,1,Strong Buy
3749,GLEO,Galileo Acquisition Corp. Ordinary Shares,1,Strong Buy
3750,GLOB,Globant S.A. Common Shares,1,Strong Buy
3751,GLT,Glatfelter Corporation Common Stock,1,Strong Buy
3752,GLW,Corning Incorporated Common Stock,1,Strong Buy
3753,GM,General Motors Company Common Stock,1,Strong Buy
3754,GMRE,Global Medical REIT Inc. Common Stock,1,Strong Buy
3755,GNK,Genco Shipping & Trading Limited Ordinary Shares New (Marshall Islands),1,Strong Buy
3756,GNRC,Generac Holdlings Inc. Common Stock,1,Strong Buy
3757,GOLD,Barrick Gold Corporation Common Stock (BC),1,Strong Buy
3758,GPI,Group 1 Automotive Inc. Common Stock,1,Strong Buy
3759,GPN,Global Payments Inc. Common Stock,1,Strong Buy
3760,GPRK,Geopark Ltd Common Shares,1,Strong Buy
3761,GS,Goldman Sachs Group Inc. (The) Common Stock,1,Strong Buy
3762,GSL,Global Ship Lease Inc New Class A Common Shares,1,Strong Buy
3763,GTES,Gates Industrial Corporation plc Ordinary Shares,1,Strong Buy
3764,GTLS,Chart Industries Inc. Common Stock,1,Strong Buy
3765,GTN,Gray Television Inc. Common Stock,1,Strong Buy
3766,GVA,Granite Construction Incorporated Common Stock,1,Strong Buy
3767,GXO,GXO Logistics Inc. Common Stock ,1,Strong Buy
3768,HAE,Haemonetics Corporation Common Stock,1,Strong Buy
3769,HAL,Halliburton Company Common Stock,1,Strong Buy
3770,HASI,Hannon Armstrong Sustainable Infrastructure Capital Inc. Common Stock,1,Strong Buy
3771,HAYW,Hayward Holdings Inc. Common Stock,1,Strong Buy
3772,HBI,Hanesbrands Inc. Common Stock,1,Strong Buy
3773,HBM,Hudbay Minerals Inc. Ordinary Shares (Canada),1,Strong Buy
3774,HCA,HCA Healthcare Inc. Common Stock,1,Strong Buy
3775,HCI,HCI Group Inc. Common Stock,1,Strong Buy
3776,HD,Home Depot Inc. (The) Common Stock,1,Strong Buy
3777,HDB,HDFC Bank Limited Common Stock,1,Strong Buy
3778,HES,Hess Corporation Common Stock,1,Strong Buy
3779,HESM,Hess Midstream LP Class A Share,1,Strong Buy
3780,HHC,Howard Hughes Corporation (The) Common Stock,1,Strong Buy
3781,HI,Hillenbrand Inc Common Stock,1,Strong Buy
3782,HIG,Hartford Financial Services Group Inc. (The) Common Stock,1,Strong Buy
3783,HIW,Highwoods Properties Inc. Common Stock,1,Strong Buy
3784,HL,Hecla Mining Company Common Stock,1,Strong Buy
3785,HLF,Herbalife Nutrition Ltd. Common Stock,1,Strong Buy
3786,HLLY,Holley Inc. Common Stock,1,Strong Buy
3787,HMC,Honda Motor Company Ltd. Common Stock,1,Strong Buy
3788,HNGR,Hanger Inc. Common Stock,1,Strong Buy
3789,HNI,HNI Corporation Common Stock,1,Strong Buy
3790,HPE,Hewlett Packard Enterprise Company Common Stock,1,Strong Buy
3791,HRI,Herc Holdings Inc. Common Stock ,1,Strong Buy
3792,HRTG,Heritage Insurance Holdings Inc. Common Stock,1,Strong Buy
3793,HSC,Harsco Corporation Common Stock,1,Strong Buy
3794,HTGC,Hercules Capital Inc. Common Stock,1,Strong Buy
3795,HUBB,Hubbell Inc Common Stock,1,Strong Buy
3796,HUBS,HubSpot Inc. Common Stock,1,Strong Buy
3797,HUM,Humana Inc. Common Stock,1,Strong Buy
3798,HUN,Huntsman Corporation Common Stock,1,Strong Buy
3799,HWM,Howmet Aerospace Inc. Common Stock,1,Strong Buy
3800,HZAC,Horizon Acquisition Corporation Class A Ordinary Shares,1,Strong Buy
3801,IAA,IAA Inc. Common Stock ,1,Strong Buy
3802,IBA,Industrias Bachoco S.A.B. de C.V. Common Stock,1,Strong Buy
3803,IBN,ICICI Bank Limited Common Stock,1,Strong Buy
3804,IBP,Installed Building Products Inc. Common Stock,1,Strong Buy
3805,ICE,Intercontinental Exchange Inc. Common Stock,1,Strong Buy
3806,IEX,IDEX Corporation Common Stock,1,Strong Buy
3807,IFF,Internationa Flavors & Fragrances Inc. Common Stock,1,Strong Buy
3808,IGT,International Game Technology Ordinary Shares,1,Strong Buy
3809,IIPR,Innovative Industrial Properties Inc. Common Stock,1,Strong Buy
3810,IMAX,Imax Corporation Common Stock,1,Strong Buy
3811,INFO,IHS Markit Ltd. Common Shares,1,Strong Buy
3812,INN,Summit Hotel Properties Inc. Common Stock,1,Strong Buy
3813,INSP,Inspire Medical Systems Inc. Common Stock,1,Strong Buy
3814,INST,Instructure Holdings Inc. Common Stock,1,Strong Buy
3815,INSW,International Seaways Inc. Common Stock ,1,Strong Buy
3816,INVH,Invitation Homes Inc. Common Stock,1,Strong Buy
3817,IO,Ion Geophysical Corporation Common Stock,1,Strong Buy
3818,IQV,IQVIA Holdings Inc. Common Stock,1,Strong Buy
3819,IR,Ingersoll Rand Inc. Common Stock,1,Strong Buy
3820,IRT,Independence Realty Trust Inc. Common Stock,1,Strong Buy
3821,IS,ironSource Ltd. Class A Ordinary Shares,1,Strong Buy
3822,ITGR,Integer Holdings Corporation Common Stock,1,Strong Buy
3823,ITT,ITT Inc. Common Stock ,1,Strong Buy
3824,IX,Orix Corp Ads Common Stock,1,Strong Buy
3825,J,Jacobs Engineering Group Inc. Common Stock,1,Strong Buy
3826,JBI,Janus International Group Inc. Common Stock,1,Strong Buy
3827,JBL,Jabil Inc. Common Stock,1,Strong Buy
3828,JCI,Johnson Controls International plc Ordinary Share,1,Strong Buy
3829,JEF,Jefferies Financial Group Inc. Common Stock,1,Strong Buy
3830,JHX,James Hardie Industries plc American Depositary Shares (Ireland),1,Strong Buy
3831,JNJ,Johnson & Johnson Common Stock,1,Strong Buy
3832,JPM,JP Morgan Chase & Co. Common Stock,1,Strong Buy
3833,KBH,KB Home Common Stock,1,Strong Buy
3834,KBR,KBR Inc. Common Stock,1,Strong Buy
3835,KEYS,Keysight Technologies Inc. Common Stock,1,Strong Buy
3836,KFY,Korn Ferry Common Stock,1,Strong Buy
3837,KGC,Kinross Gold Corporation Common Stock,1,Strong Buy
3838,KIM,Kimco Realty Corporation Common Stock,1,Strong Buy
3839,KKR,KKR & Co. Inc. Common Stock,1,Strong Buy
3840,KLR,Kaleyra Inc. Common Stock,1,Strong Buy
3841,KMX,CarMax Inc,1,Strong Buy
3842,KN,Knowles Corporation Common Stock,1,Strong Buy
3843,KNX,Knight-Swift Transportation Holdings Inc.,1,Strong Buy
3844,KO,Coca-Cola Company (The) Common Stock,1,Strong Buy
3845,KOP,Koppers Holdings Inc. Koppers Holdings Inc. Common Stock,1,Strong Buy
3846,KOS,Kosmos Energy Ltd. Common Shares (DE),1,Strong Buy
3847,KREF,KKR Real Estate Finance Trust Inc. Common Stock,1,Strong Buy
3848,KRG,Kite Realty Group Trust Common Stock,1,Strong Buy
3849,KRO,Kronos Worldwide Inc Common Stock,1,Strong Buy
3850,KRP,Kimbell Royalty Partners Common Units Representing Limited Partner Interests,1,Strong Buy
3851,KT,KT Corporation Common Stock,1,Strong Buy
3852,KTB,Kontoor Brands Inc. Common Stock ,1,Strong Buy
3853,LAC,Lithium Americas Corp. Common Shares,1,Strong Buy
3854,LAD,Lithia Motors Inc. Common Stock,1,Strong Buy
3855,LADR,Ladder Capital Corp Class A Common Stock,1,Strong Buy
3856,LAW,CS Disco Inc. Common Stock,1,Strong Buy
3857,LAZ,Lazard LTD. Lazard LTD. Class A Common Stock,1,Strong Buy
3858,LCII,LCI Industries,1,Strong Buy
3859,LDOS,Leidos Holdings Inc. Common Stock,1,Strong Buy
3860,LEA,Lear Corporation Common Stock,1,Strong Buy
3861,LEV,The Lion Electric Company Common Shares,1,Strong Buy
3862,LEVI,Levi Strauss & Co Class A Common Stock,1,Strong Buy
3863,LFT,Lument Finance Trust Inc. Common Stock,1,Strong Buy
3864,LH,Laboratory Corporation of America Holdings Common Stock,1,Strong Buy
3865,LHX,L3Harris Technologies Inc. Common Stock,1,Strong Buy
3866,LIN,Linde plc Ordinary Share,1,Strong Buy
3867,LLY,Eli Lilly and Company Common Stock,1,Strong Buy
3868,LMT,Lockheed Martin Corporation Common Stock,1,Strong Buy
3869,LOKB,Live Oak Acquisition Corp. II Class A Common Stock,1,Strong Buy
3870,LOW,Lowe's Companies Inc. Common Stock,1,Strong Buy
3871,LPI,Laredo Petroleum Inc. Common Stock,1,Strong Buy
3872,LPX,Louisiana-Pacific Corporation Common Stock,1,Strong Buy
3873,LRN,Stride Inc. Common Stock,1,Strong Buy
3874,LSI,Life Storage Inc. Common Stock,1,Strong Buy
3875,LSPD,Lightspeed Commerce Inc. Subordinate Voting Shares,1,Strong Buy
3876,LU,Lufax Holding Ltd American Depositary Shares two of which representing one Ordinary Share,1,Strong Buy
3877,LUV,Southwest Airlines Company Common Stock,1,Strong Buy
3878,LW,Lamb Weston Holdings Inc. Common Stock ,1,Strong Buy
3879,MA,Mastercard Incorporated Common Stock,1,Strong Buy
3880,MAN,ManpowerGroup Common Stock,1,Strong Buy
3881,MAX,MediaAlpha Inc. Class A Common Stock,1,Strong Buy
3882,MCB,Metropolitan Bank Holding Corp. Common Stock,1,Strong Buy
3883,MCD,McDonald's Corporation Common Stock,1,Strong Buy
3884,MCG,Membership Collective Group Inc. Class A Common Stock,1,Strong Buy
3885,MCK,McKesson Corporation Common Stock,1,Strong Buy
3886,MCO,Moody's Corporation Common Stock,1,Strong Buy
3887,MCS,Marcus Corporation (The) Common Stock,1,Strong Buy
3888,MDP,Meredith Corporation Common Stock,1,Strong Buy
3889,MDT,Medtronic plc. Ordinary Shares,1,Strong Buy
3890,MDU,MDU Resources Group Inc. Common Stock (Holding Company),1,Strong Buy
3891,MEC,Mayville Engineering Company Inc. Common Stock,1,Strong Buy
3892,MED,MEDIFAST INC Common Stock,1,Strong Buy
3893,MEG,Montrose Environmental Group Inc. Common Stock,1,Strong Buy
3894,MET,MetLife Inc. Common Stock,1,Strong Buy
3895,MGA,Magna International Inc. Common Stock,1,Strong Buy
3896,MGY,Magnolia Oil & Gas Corporation Class A Common Stock,1,Strong Buy
3897,MHO,M/I Homes Inc. Common Stock,1,Strong Buy
3898,MIXT,MiX Telematics Limited American Depositary Shares each representing 25 Ordinary Shares,1,Strong Buy
3899,MKFG,Markforged Holding Corporation Common Stock,1,Strong Buy
3900,MKL,Markel Corporation Common Stock,1,Strong Buy
3901,MLI,Mueller Industries Inc. Common Stock,1,Strong Buy
3902,MNRL,Brigham Minerals Inc. Class A Common Stock,1,Strong Buy
3903,MNSO,MINISO Group Holding Limited American Depositary Shares each representing four Class A Ordinary Shares,1,Strong Buy
3904,MO,Altria Group Inc.,1,Strong Buy
3905,MODN,Model N Inc. Common Stock,1,Strong Buy
3906,MOGU,MOGU Inc. American Depositary Shares (each  representing 25 Class A Ordinary Shares),1,Strong Buy
3907,MOH,Molina Healthcare Inc Common Stock,1,Strong Buy
3908,MOS,Mosaic Company (The) Common Stock,1,Strong Buy
3909,MP,MP Materials Corp. Common Stock,1,Strong Buy
3910,MPC,Marathon Petroleum Corporation Common Stock,1,Strong Buy
3911,MPLX,MPLX LP Common Units Representing Limited Partner Interests,1,Strong Buy
3912,MPW,Medical Properties Trust Inc. common stock,1,Strong Buy
3913,MRC,MRC Global Inc. Common Stock,1,Strong Buy
3914,MRO,Marathon Oil Corporation Common Stock,1,Strong Buy
3915,MS,Morgan Stanley Common Stock,1,Strong Buy
3916,MSGE,Madison Square Garden Entertainment Corp. Class A Common Stock ,1,Strong Buy
3917,MSGS,Madison Square Garden Sports Corp. Class A Common Stock (New),1,Strong Buy
3918,MSI,Motorola Solutions Inc. Common Stock,1,Strong Buy
3919,MT,Arcelor Mittal NY Registry Shares NEW,1,Strong Buy
3920,MTDR,Matador Resources Company Common Stock,1,Strong Buy
3921,MTG,MGIC Investment Corporation Common Stock,1,Strong Buy
3922,MTOR,Meritor Inc. Common Stock,1,Strong Buy
3923,MTRN,Materion Corporation,1,Strong Buy
3924,MTZ,MasTec Inc. Common Stock,1,Strong Buy
3925,MUFG,Mitsubishi UFJ Financial Group Inc. Common Stock,1,Strong Buy
3926,MUX,McEwen Mining Inc. Common Stock,1,Strong Buy
3927,MX,Magnachip Semiconductor Corporation Common Stock,1,Strong Buy
3928,MXL,MaxLinear Inc. Common Stock,1,Strong Buy
3929,MYE,Myers Industries Inc. Common Stock,1,Strong Buy
3930,MYOV,Myovant Sciences Ltd. Common Shares,1,Strong Buy
3931,NABL,N-able Inc. Common Stock,1,Strong Buy
3932,NAPA,The Duckhorn Portfolio Inc. Common Stock,1,Strong Buy
3933,NCR,NCR Corporation Common Stock,1,Strong Buy
3934,NEE,NextEra Energy Inc. Common Stock,1,Strong Buy
3935,NEM,Newmont Corporation,1,Strong Buy
3936,NET,Cloudflare Inc. Class A Common Stock,1,Strong Buy
3937,NEX,NexTier Oilfield Solutions Inc. Common Stock,1,Strong Buy
3938,NGG,National Grid Transco PLC National Grid PLC (NEW) American Depositary Shares,1,Strong Buy
3939,NGVT,Ingevity Corporation Common Stock ,1,Strong Buy
3940,NI,NiSource Inc Common Stock,1,Strong Buy
3941,NIO,NIO Inc. American depositary shares each  representing one Class A ordinary share,1,Strong Buy
3942,NKE,Nike Inc. Common Stock,1,Strong Buy
3943,NLY,Annaly Capital Management Inc Common Stock,1,Strong Buy
3944,NMG,Nouveau Monde Graphite Inc. Common Shares,1,Strong Buy
3945,NNN,National Retail Properties Common Stock,1,Strong Buy
3946,NOA,North American Construction Group Ltd. Common Shares (no par),1,Strong Buy
3947,NOAH,Noah Holdings Limited,1,Strong Buy
3948,NOC,Northrop Grumman Corporation Common Stock,1,Strong Buy
3949,NOMD,Nomad Foods Limited Ordinary Shares,1,Strong Buy
3950,NOV,NOV Inc. Common Stock,1,Strong Buy
3951,NOVA,Sunnova Energy International Inc. Common Stock,1,Strong Buy
3952,NOW,ServiceNow Inc. Common Stock,1,Strong Buy
3953,NP,Neenah Inc. Common Stock,1,Strong Buy
3954,NPO,EnPro Industries Inc,1,Strong Buy
3955,NPTN,NeoPhotonics Corporation Common Stock,1,Strong Buy
3956,NR,Newpark Resources Inc. Common Stock,1,Strong Buy
3957,NREF,NexPoint Real Estate Finance Inc. Common Stock,1,Strong Buy
3958,NRG,NRG Energy Inc. Common Stock,1,Strong Buy
3959,NRZ,New Residential Investment Corp. Common Stock,1,Strong Buy
3960,NSA,National Storage Affiliates Trust Common Shares of Beneficial Interest,1,Strong Buy
3961,NSP,Insperity Inc. Common Stock,1,Strong Buy
3962,NSR,Nomad Royalty Company Ltd. Common Shares,1,Strong Buy
3963,NTB,Bank of N.T. Butterfield & Son Limited (The) Voting Ordinary Shares,1,Strong Buy
3964,NTR,Nutrien Ltd. Common Shares,1,Strong Buy
3965,NTST,NetSTREIT Corp. Common Stock,1,Strong Buy
3966,NUVB,Nuvation Bio Inc. Class A Common Stock,1,Strong Buy
3967,NVGS,Navigator Holdings Ltd. Ordinary Shares (Marshall Islands),1,Strong Buy
3968,NVST,Envista Holdings Corporation Common Stock,1,Strong Buy
3969,NVT,nVent Electric plc Ordinary Shares ,1,Strong Buy
3970,NYT,New York Times Company (The) Common Stock,1,Strong Buy
3971,O,Realty Income Corporation Common Stock,1,Strong Buy
3972,OCN,Ocwen Financial Corporation NEW Common Stock,1,Strong Buy
3973,OEC,Orion Engineered Carbons S.A Common Shares,1,Strong Buy
3974,OFC,Corporate Office Properties Trust Common Stock,1,Strong Buy
3975,OFG,OFG Bancorp Common Stock,1,Strong Buy
3976,OGN,Organon & Co. Common Stock ,1,Strong Buy
3977,OKE,ONEOK Inc. Common Stock,1,Strong Buy
3978,OLN,Olin Corporation Common Stock,1,Strong Buy
3979,OLO,Olo Inc. Class A Common Stock,1,Strong Buy
3980,OMF,OneMain Holdings Inc. Common Stock,1,Strong Buy
3981,ONTF,ON24 Inc. Common Stock,1,Strong Buy
3982,ONTO,Onto Innovation Inc. Common Stock,1,Strong Buy
3983,OOMA,Ooma Inc. Common Stock,1,Strong Buy
3984,OPFI,OppFi Inc. Class A Common Stock,1,Strong Buy
3985,OR,Osisko Gold Royalties Ltd Common Shares,1,Strong Buy
3986,ORC,Orchid Island Capital Inc. Common Stock,1,Strong Buy
3987,ORCC,Owl Rock Capital Corporation Common Stock,1,Strong Buy
3988,OSCR,Oscar Health Inc. Class A Common Stock,1,Strong Buy
3989,OSH,Oak Street Health Inc. Common Stock,1,Strong Buy
3990,OSK,Oshkosh Corporation (Holding Company)Common Stock,1,Strong Buy
3991,OTIS,Otis Worldwide Corporation Common Stock ,1,Strong Buy
3992,OUST,Ouster Inc. Common Stock,1,Strong Buy
3993,OUT,OUTFRONT Media Inc. Common Stock,1,Strong Buy
3994,OVV,Ovintiv Inc. (DE),1,Strong Buy
3995,OWLT,Owlet Inc. Class A Common Stock,1,Strong Buy
3996,OXM,Oxford Industries Inc. Common Stock,1,Strong Buy
3997,PACE,TPG Pace Tech Opportunities Corp. Class A Ordinary Shares,1,Strong Buy
3998,PACK,Ranpak Holdings Corp Class A Common Stock,1,Strong Buy
3999,PAG,Penske Automotive Group Inc. Common Stock,1,Strong Buy
4000,PAGS,PagSeguro Digital Ltd. Class A Common Shares,1,Strong Buy
4001,PANW,Palo Alto Networks Inc. Common Stock,1,Strong Buy
4002,PAR,PAR Technology Corporation Common Stock,1,Strong Buy
4003,PAY,Paymentus Holdings Inc. Class A Common Stock,1,Strong Buy
4004,PAYC,Paycom Software Inc. Common Stock,1,Strong Buy
4005,PBR,Petroleo Brasileiro S.A.- Petrobras Common Stock,1,Strong Buy
4006,PCOR,Procore Technologies Inc. Common Stock,1,Strong Buy
4007,PD,PagerDuty Inc. Common Stock,1,Strong Buy
4008,PDM,Piedmont Office Realty Trust Inc. Class A Common Stock,1,Strong Buy
4009,PDS,Precision Drilling Corporation Common Stock,1,Strong Buy
4010,PEG,Public Service Enterprise Group Incorporated Common Stock,1,Strong Buy
4011,PEN,Penumbra Inc. Common Stock,1,Strong Buy
4012,PFGC,Performance Food Group Company Common Stock,1,Strong Buy
4013,PFSI,PennyMac Financial Services Inc. Common Stock,1,Strong Buy
4014,PH,Parker-Hannifin Corporation Common Stock,1,Strong Buy
4015,PHM,PulteGroup Inc. Common Stock,1,Strong Buy
4016,PHR,Phreesia Inc. Common Stock,1,Strong Buy
4017,PHX,PHX Minerals Inc. Common Stock,1,Strong Buy
4018,PINE,Alpine Income Property Trust Inc. Common Stock,1,Strong Buy
4019,PIPR,Piper Sandler Companies Common Stock,1,Strong Buy
4020,PJT,PJT Partners Inc. Class A Common Stock,1,Strong Buy
4021,PLAN,Anaplan Inc. Common Stock,1,Strong Buy
4022,PLD,Prologis Inc. Common Stock,1,Strong Buy
4023,PLOW,Douglas Dynamics Inc. Common Stock,1,Strong Buy
4024,PLYM,Plymouth Industrial REIT Inc. Common Stock,1,Strong Buy
4025,PM,Philip Morris International Inc Common Stock,1,Strong Buy
4026,POLY,Plantronics Inc. Common Stock,1,Strong Buy
4027,POST,Post Holdings Inc. Common Stock,1,Strong Buy
4028,PPG,PPG Industries Inc. Common Stock,1,Strong Buy
4029,PRG,PROG Holdings Inc. Common Stock,1,Strong Buy
4030,PRMW,Primo Water Corporation Common Stock,1,Strong Buy
4031,PSFE,Paysafe Limited Common Shares,1,Strong Buy
4032,PSO,Pearson Plc Common Stock,1,Strong Buy
4033,PSTG,Pure Storage Inc. Class A Common Stock,1,Strong Buy
4034,PSTL,Postal Realty Trust Inc. Class A Common Stock,1,Strong Buy
4035,PTR,PetroChina Company Limited Common Stock,1,Strong Buy
4036,PUMP,ProPetro Holding Corp. Common Stock,1,Strong Buy
4037,PVG,Pretium Resources Inc. Ordinary Shares (Canada),1,Strong Buy
4038,PWR,Quanta Services Inc. Common Stock,1,Strong Buy
4039,PWSC,PowerSchool Holdings Inc. Class A Common Stock,1,Strong Buy
4040,PXD,Pioneer Natural Resources Company Common Stock,1,Strong Buy
4041,QSR,Restaurant Brands International Inc. Common Shares,1,Strong Buy
4042,QTWO,Q2 Holdings Inc. Common Stock,1,Strong Buy
4043,RAAS,Cloopen Group Holding Limited American Depositary Shares each representing two Class A Ordinary Shares,1,Strong Buy
4044,RAMP,LiveRamp Holdings Inc. Common Stock,1,Strong Buy
4045,RBC,Regal Beloit Corporation Common Stock,1,Strong Buy
4046,RC,Ready Capital Corproation Common Stock,1,Strong Buy
4047,RCUS,Arcus Biosciences Inc. Common Stock,1,Strong Buy
4048,RDN,Radian Group Inc. Common Stock,1,Strong Buy
4049,RDY,Dr. Reddy's Laboratories Ltd Common Stock,1,Strong Buy
4050,RE,Everest Re Group Ltd. Common Stock,1,Strong Buy
4051,RELX,RELX PLC PLC American Depositary Shares (Each representing One Ordinary Share),1,Strong Buy
4052,RERE,AiHuiShou International Co. Ltd. American Depositary Shares (every three of which representing two Class A ordinary shares),1,Strong Buy
4053,REX,REX American Resources Corporation,1,Strong Buy
4054,REXR,Rexford Industrial Realty Inc. Common Stock,1,Strong Buy
